time,Region1Beijing_Hydropower_storage,Region2Tianjin_Hydropower_storage,Region3Hebei_Hydropower_storage,Region4Shanxi_Hydropower_storage,Region5Innermongolia_Hydropower_storage,Region6Liaoning_Hydropower_storage,Region7Jilin_Hydropower_storage,Region8Heilongjiang_Hydropower_storage,Region9Shanghai_Hydropower_storage,Region10Jiangsu_Hydropower_storage,Region11Zhejiang_Hydropower_storage,Region12Anhui_Hydropower_storage,Region13Fujian_Hydropower_storage,Region14Jiangxi_Hydropower_storage,Region15Shandong_Hydropower_storage,Region16Henan_Hydropower_storage,Region17Hubei_Hydropower_storage,Region18Hunan_Hydropower_storage,Region19Guangdong_Hydropower_storage,Region20Guangxi_Hydropower_storage,Region21Hainan_Hydropower_storage,Region22Chongqing_Hydropower_storage,Region23Sichuan_Hydropower_storage,Region24Guizhou_Hydropower_storage,Region25Yunnan_Hydropower_storage,Region26Tibet_Hydropower_storage,Region27Shaanxi_Hydropower_storage,Region28Gansu_Hydropower_storage,Region29Qinghai_Hydropower_storage,Region30Ningxia_Hydropower_storage,Region31Xinjiang_Hydropower_storage,Region1Beijing_battery_storage,Region2Tianjin_battery_storage,Region3Hebei_battery_storage,Region4Shanxi_battery_storage,Region5Innermongolia_battery_storage,Region6Liaoning_battery_storage,Region7Jilin_battery_storage,Region8Heilongjiang_battery_storage,Region9Shanghai_battery_storage,Region10Jiangsu_battery_storage,Region11Zhejiang_battery_storage,Region12Anhui_battery_storage,Region13Fujian_battery_storage,Region14Jiangxi_battery_storage,Region15Shandong_battery_storage,Region16Henan_battery_storage,Region17Hubei_battery_storage,Region18Hunan_battery_storage,Region19Guangdong_battery_storage,Region20Guangxi_battery_storage,Region21Hainan_battery_storage,Region22Chongqing_battery_storage,Region23Sichuan_battery_storage,Region24Guizhou_battery_storage,Region25Yunnan_battery_storage,Region26Tibet_battery_storage,Region27Shaanxi_battery_storage,Region28Gansu_battery_storage,Region29Qinghai_battery_storage,Region30Ningxia_battery_storage,Region31Xinjiang_battery_storage,Region1Beijing_pumpedhydro_storage,Region2Tianjin_pumpedhydro_storage,Region3Hebei_pumpedhydro_storage,Region4Shanxi_pumpedhydro_storage,Region5Innermongolia_pumpedhydro_storage,Region6Liaoning_pumpedhydro_storage,Region7Jilin_pumpedhydro_storage,Region8Heilongjiang_pumpedhydro_storage,Region9Shanghai_pumpedhydro_storage,Region10Jiangsu_pumpedhydro_storage,Region11Zhejiang_pumpedhydro_storage,Region12Anhui_pumpedhydro_storage,Region13Fujian_pumpedhydro_storage,Region14Jiangxi_pumpedhydro_storage,Region15Shandong_pumpedhydro_storage,Region16Henan_pumpedhydro_storage,Region17Hubei_pumpedhydro_storage,Region18Hunan_pumpedhydro_storage,Region19Guangdong_pumpedhydro_storage,Region20Guangxi_pumpedhydro_storage,Region21Hainan_pumpedhydro_storage,Region22Chongqing_pumpedhydro_storage,Region23Sichuan_pumpedhydro_storage,Region24Guizhou_pumpedhydro_storage,Region25Yunnan_pumpedhydro_storage,Region26Tibet_pumpedhydro_storage,Region27Shaanxi_pumpedhydro_storage,Region28Gansu_pumpedhydro_storage,Region29Qinghai_pumpedhydro_storage,Region30Ningxia_pumpedhydro_storage,Region31Xinjiang_pumpedhydro_storage
73,5.298549941508846e7,0.0,5.297886706613138e7,5.2981468526645936e7,5.298212749219755e7,5.297801587183312e7,5.297614338463534e7,5.2980872403889574e7,5.2973889531646945e7,5.298202174835889e7,5.297556083424414e7,5.2980774272228174e7,5.296498950798885e7,5.298698603896182e7,5.298454483724262e7,5.298058166046361e7,5.2983553211809084e7,5.2986243145357706e7,5.296859483130126e7,5.298307519180781e7,5.299563637746202e7,5.2982875803466596e7,5.298014188046384e7,5.297155320499876e7,5.298930082339154e7,5.299361758383351e7,5.2980442329277344e7,5.298677811925797e7,5.300301746169846e7,5.298126647434197e7,5.2999488816147946e7,88.50429577651332,23.207917019528228,3411.024058020911,850.5833019173878,4103.970647727261,92.97014327900148,195.28209014866172,98.50243638379354,267.46626304629325,356.0875387197349,271.10218399697936,315.32662603049937,205.29599533265883,8.368724815158268,472.2188271806955,8.119291663957393,8.59830099662246,440.49146199899735,30.87169341172314,30.590684116526592,7.616960362903204,8.04209782219474,2007.56708595965,7.037651633032766,7.171988254042076,616.1185594306569,326.4341418028136,406.67087489569116,497.953981276876,255.18141428400435,4171.145176941125,3555.1896820056436,0.0,19475.47746408555,4787.885996141471,4786.337552781519,11999.570498854646,6783.688632566784,4789.053412538102,4784.617073104125,13102.185440686928,30664.126218964633,18713.803813264774,15199.721354947917,4784.483646994452,16007.274415717697,11073.889980279433,4784.5430492203095,4784.605204768875,43380.45374128355,0.0,2392.0326783626033,4786.445257259634,0.0,0.0,0.0,465.924579659122,5588.2118507914665,0.0,0.0,0.0,4794.568311565927
74,5.2985668358774275e7,0.0,5.298002376331515e7,5.2981843096117325e7,5.2981739835064635e7,5.297847717232195e7,5.2978293646791324e7,5.298061751255892e7,5.2976480118480004e7,5.298218017013682e7,5.297472149743511e7,5.298044796925219e7,5.2968448974435456e7,5.298605127736116e7,5.29854442085131e7,5.298054723931958e7,5.297599941993211e7,5.298520298076013e7,5.29741246524599e7,5.298355025233114e7,5.299592130082361e7,5.298131952862999e7,5.2950090518302e7,5.29727865658793e7,5.2976371579242535e7,5.2992769607641764e7,5.29812613961763e7,5.29833606015595e7,5.299642787086201e7,5.298126807673263e7,5.299450955821003e7,87.72711363321025,23.32896933750408,3407.6854483764823,845.9711669281638,4095.539202623672,91.13207304176227,188.55959845635277,94.14262926879086,267.39078994666926,356.9588162831714,269.44643630142826,313.5103960309508,204.27593819358248,8.297942721800027,470.2208603923502,7.920070650014182,8.474091131832656,438.2982820904827,30.54843521057598,30.345096418696354,7.578990025342188,8.024379775373163,1903.453814501635,7.023007591940393,7.1130157651406005,594.5246087521163,321.81175150177296,393.0944220254388,477.4717355791406,249.207739296864,3165.272122725788,3554.6563628265853,0.0,19474.101677902487,4786.367133099351,4782.601156274637,11998.163831875552,6781.273883529304,4784.774766656278,4784.491032309415,13102.024234363871,30663.472969609,18712.90789855556,15199.044263391164,4783.503809305934,16006.480442921636,11072.73504516118,4783.800399248745,4783.665910021173,43380.661391473484,0.0,2392.1095901701206,4784.91635588587,0.0,0.0,0.0,464.11706650283696,5586.377814223407,0.0,0.0,0.0,4789.655263293785
75,5.298584577000384e7,0.0,5.298124284986096e7,5.298221682415461e7,5.2981398440227345e7,5.2979022419489026e7,5.298041875967014e7,5.2980424627166025e7,5.297908390211306e7,5.298238191356743e7,5.297716594356893e7,5.298079669339497e7,5.2972217766594954e7,5.29857772440236e7,5.298638759466634e7,5.298068083259556e7,5.2969853121848285e7,5.298397051586048e7,5.297966209749178e7,5.298365878508432e7,5.299633892248284e7,5.298063406329308e7,5.292403331681003e7,5.2974271556565e7,5.2964821464771695e7,5.299195176309925e7,5.2982016076044954e7,5.2979961122001275e7,5.298926352771384e7,5.298127403707236e7,5.298953322592745e7,86.9765213484547,23.44462041465488,3404.3173406423916,841.4212920834186,4087.326969804505,89.22580849463381,181.82760703305686,89.7855107870514,267.3449103137469,357.23590793687947,267.88801869452664,311.8494411186358,203.3043424249025,8.231176730591208,468.2858694876712,7.763838684521453,8.353495664625223,436.06226245602386,30.301922190892288,30.07044695075932,7.583072429638908,8.006513124549073,1799.3425790715908,7.024679741748766,7.05922235114111,573.0121202014733,317.08364135477177,379.6185490046394,456.9895683181926,243.11322799126435,2945.1430538255504,3554.1202280389452,0.0,19472.731731020125,4784.840017448346,4778.934800512632,11996.733515410291,6778.710243276424,4780.468090196297,4784.322635596562,13101.696591185673,30662.769893801935,18711.99908901483,15198.396363106825,4782.601648476433,16005.625391556001,11071.698498041935,4782.994717543073,4782.7156966810535,43380.89197606451,0.0,2392.353088159963,4783.3689511932525,0.0,0.0,0.0,462.1521207787868,5584.573994104124,0.0,0.0,0.0,4784.767755076945
76,5.298603264857457e7,0.0,5.298256943732248e7,5.2982584732891e7,5.298121135115121e7,5.298026539438901e7,5.298209907150889e7,5.2980350625407755e7,5.2981689762427256e7,5.298261876831158e7,5.298116943255611e7,5.298149120360852e7,5.297600995006186e7,5.298588910642934e7,5.2987379317105226e7,5.2980979561134204e7,5.296465251330746e7,5.298226914232517e7,5.2985210830577195e7,5.298384013839622e7,5.299677068943347e7,5.298052517745319e7,5.2898293956870325e7,5.297539799170868e7,5.2952965489271335e7,5.29911418634387e7,5.2982744814917564e7,5.297654992088011e7,5.298156639256298e7,5.298128480579917e7,5.29845574750486e7,86.16305272612163,23.44985571382754,3400.8299670575716,836.718388363492,4079.419271700372,87.47820856105388,174.99996896244974,85.39954187247716,267.05432304050277,356.2624347209286,266.3504269409915,310.0849051808668,202.3380981626792,8.154157202113788,466.301195643548,7.657695877363111,8.223684731649122,433.729394920905,30.224098598484918,29.849850967207622,7.651438791305534,7.977931352972087,1694.2246500548388,7.021867777551916,7.005092673134064,551.5165971370689,312.2216182809792,365.8273608261262,436.32382773453156,236.87575609580284,2728.707700958079,3553.6235606285104,0.0,19471.355736345715,4783.31943524,4775.312150016059,11995.315539514753,6776.155918974487,4776.174898242326,4784.124528408962,13101.155876578447,30662.041731264228,18711.033436436224,15197.759971911151,4781.743523011284,16004.718297523772,11070.647544418878,4782.166641190725,4781.787917767807,43381.15631026327,0.0,2392.792190620494,4781.820443154386,0.0,0.0,0.0,460.17846855930424,5582.763691224671,0.0,0.0,0.0,4779.884058427392
77,5.298622762613458e7,0.0,5.298382164235159e7,5.298272595918266e7,5.2981065224991396e7,5.2981278865418695e7,5.298187972374008e7,5.298003144189914e7,5.298429549129794e7,5.298286659006714e7,5.298527880495523e7,5.298231199293641e7,5.2979811267492995e7,5.298671374282782e7,5.298837562800752e7,5.298133381849605e7,5.29603938083294e7,5.298030610962349e7,5.2990772981035985e7,5.2984211741704464e7,5.2997191374660395e7,5.298088380363492e7,5.287202381892765e7,5.2976813632418595e7,5.293862881258561e7,5.299031662585233e7,5.29833243862563e7,5.297312160060897e7,5.297359031304947e7,5.298129739914751e7,5.2979581840231225e7,85.24392664233098,23.359363766213534,3397.118304735435,831.6068226778706,4071.326355976129,85.64344592159472,167.99613841266918,80.86614014962252,266.525594150825,353.8744039606321,264.8196493203954,308.20817954313696,201.40450347597206,8.087542007684279,464.27325484882147,7.576478859958029,8.080419182532319,431.33323291713845,30.417630575209397,29.770584207141543,7.691461830642588,7.937182012365587,1587.154336115197,7.029921377350526,6.951231111415282,530.0581228347959,307.1657038833629,351.5330999348786,415.2248364375253,230.28536533993065,2502.0914511110777,3553.130679568122,0.0,19469.901597325592,4781.767916597892,4771.6372570138155,11993.808859360906,6773.56130396145,4771.80996381212,4783.9383014944015,13100.493203413138,30661.298376037044,18710.020774666504,15197.128572907124,4780.896619843854,16003.763613838048,11069.585987865592,4781.415258491253,4780.876297808396,43381.57566951903,0.0,2393.043363081946,4780.281219880952,0.0,0.0,0.0,458.23547336936707,5580.945556888187,0.0,0.0,0.0,4775.010732302351
78,5.298642680720406e7,0.0,5.298300366018343e7,5.298215242174235e7,5.298092200379208e7,5.298095536427075e7,5.298053632537309e7,5.297929765494152e7,5.298690510510004e7,5.298319474006078e7,5.298935316811992e7,5.29830004584042e7,5.2983590904313505e7,5.298670510464156e7,5.298872533931459e7,5.2981658306245685e7,5.2956818262663804e7,5.297791840398734e7,5.299634460406679e7,5.298526284814775e7,5.299758191952798e7,5.298203569317751e7,5.284928357923855e7,5.297769442257499e7,5.2923075852009505e7,5.298938466209067e7,5.298265586082481e7,5.296997732577257e7,5.29655640347034e7,5.2981313180413656e7,5.297460619297932e7,84.13496894234764,23.194612691348055,3392.959633670952,826.1889647472703,4062.8666624493694,83.47273859853034,160.98142463314193,76.0029799928192,266.0716769120693,351.39788990431737,263.2935608693101,306.39946091631634,200.39996535751692,7.988338627438903,462.13325854865536,7.50772791694695,7.939101771874012,428.85890350111333,30.90290413128361,29.8358662237735,7.728500404923781,7.885710517151138,1478.9776649088471,7.050122585132848,6.8977474968045,508.4765099758123,301.83023325252543,337.38939409301764,394.187582073701,223.58274205347925,2354.6683019535712,3552.624837761928,0.0,19468.374827625164,4780.215108419849,4768.036906659252,11992.262207898344,6771.018949340739,4767.401872502093,4783.814070897059,13100.104898963817,30660.588091341015,18709.090629692255,15196.500311867861,4780.059844674283,16002.818714788513,11068.56811297973,4780.703402823688,4779.961154842998,43382.17437198851,0.0,2393.136585073621,4778.793804675697,0.0,0.0,0.0,456.43774924567225,5579.169191712108,0.0,0.0,0.0,4770.166752823363
79,5.2986619856204994e7,0.0,5.297951666247588e7,5.298138325859616e7,5.2980570089285105e7,5.298063309582364e7,5.29784462356773e7,5.297936873027569e7,5.298949351142684e7,5.2983417463040546e7,5.299109034387555e7,5.298232966116765e7,5.298728232425457e7,5.2986208875902176e7,5.298649142921572e7,5.298148866207546e7,5.2952841180242e7,5.297549637707324e7,5.3001918528796e7,5.298502396369283e7,5.299768823923421e7,5.298253827099436e7,5.2827458601772346e7,5.297794234815477e7,5.290655758827127e7,5.298834138045501e7,5.298047936413927e7,5.297109393706054e7,5.295809619330512e7,5.2981164702251725e7,5.296970387758652e7,82.87107149261742,22.99954671137823,3388.365830175217,817.5645789257715,4052.458002783201,81.37199458565384,154.2218886433269,71.57263227287842,265.77303374988213,349.5455125438325,261.82002985581954,304.5865204791113,199.25088514800524,7.847564956835839,459.2304535201283,7.343498375095035,7.777442272494199,426.28368890628656,31.546569310914055,29.887812825039322,7.814538454648763,7.821036655045925,1368.732090907724,7.077904790635499,6.843956350841266,486.67090988937144,296.32851945721046,322.9546702900489,373.0695064089404,215.89920086359197,2336.5251602482954,3552.1637653385965,0.0,19466.63075583824,4778.177919515201,4764.36669410427,11990.672046169739,6768.359099439241,4763.030464766938,4783.762719039289,13099.66522323464,30659.900827992948,18708.213523649454,15195.913097975996,4779.360785941528,16001.835440707862,11067.522149064751,4780.116822722463,4779.174274260925,43382.832739640224,0.0,2393.2617797333587,4777.341860829667,0.0,0.0,0.0,454.6281593870362,5577.369844340503,0.0,0.0,0.0,4766.0806074709535
80,5.2986795056856774e7,0.0,5.297680859763613e7,5.298064283084318e7,5.2980482562065795e7,5.298049036106886e7,5.297589783875592e7,5.297962683030149e7,5.2992023515035845e7,5.298359065073761e7,5.298713400256346e7,5.298157077705879e7,5.299039407778784e7,5.2984693032953754e7,5.2984798965705186e7,5.2981122023622334e7,5.294874649568273e7,5.297268222930205e7,5.3007330627564594e7,5.2984435519417554e7,5.299724918889098e7,5.298056439929046e7,5.280747724154362e7,5.297583858497852e7,5.2886759248564504e7,5.2987227370794505e7,5.297801797750441e7,5.2970739294994816e7,5.295098467478098e7,5.298096271929299e7,5.2965826730232194e7,81.91824614297002,22.966124920335297,3384.284233305317,811.4363126254245,4043.0159013196885,80.01336213178449,148.08346993298545,67.57975652762035,265.34239466167725,347.70374267612044,260.5142192208553,302.78584457594985,198.1621976704261,7.775271437503608,457.2741630474322,7.318320570949928,7.6792028852554495,423.7806453977699,31.29348528536334,29.82308045118931,7.891924737218159,7.767794811210955,1256.0738547510794,7.057508147708904,6.77724547056744,464.5178727479927,290.5864144433021,308.14233860607396,352.10718071466994,207.68279628758862,2320.6188738088117,3551.42831013331,0.0,19465.00154091972,4776.308699202324,4760.764351468849,11989.232260188039,6765.744661499701,4758.871765959115,4783.436209654902,13098.918234029356,30659.022167995336,18707.09613182737,15195.027991636955,4778.456026163332,16000.706664160274,11066.244589694556,4779.241854509335,4778.380347218099,43383.03379264502,0.0,2393.2040652890328,4775.847570207293,0.0,0.0,0.0,452.7716190181369,5575.390789451585,0.0,0.0,0.0,4761.9856278551615
81,5.298687641474758e7,0.0,5.297805168033503e7,5.2981045265831515e7,5.298134914054492e7,5.298016747720263e7,5.297516487610067e7,5.298019768262877e7,5.299199637375363e7,5.298394251313863e7,5.298202280992942e7,5.2982120275865674e7,5.298796397621491e7,5.298252004336006e7,5.298528071352819e7,5.298134216469528e7,5.294253487840131e7,5.2969799050315805e7,5.2998954449395426e7,5.297599671270705e7,5.299667088662558e7,5.297719339138894e7,5.2831945698618926e7,5.2970832258588985e7,5.287103932538555e7,5.298792098683704e7,5.2975899675619185e7,5.297213444644959e7,5.294663784148778e7,5.298097937010133e7,5.296202383682097e7,81.84386258058812,23.697911198282362,3381.958384507496,807.8987968562644,4039.0329461607835,79.4893940022224,143.12406949879625,66.15774065700363,265.39912269186505,346.907957037453,260.0751773806152,302.05760614720896,197.39710535924772,7.806549813527462,456.87775264469616,7.72820459653184,7.711725917564965,421.87211276338894,30.150044464877695,29.904336897987765,8.045585565103146,7.886319236578358,1145.723036161924,7.152736431094889,6.767080941002313,447.0655143068435,286.4707199272822,295.400762696371,332.76038471066045,201.69126698625422,2307.3868283934466,3550.8573833600917,0.0,19463.903951681634,4774.770083730068,4758.2669115062745,11988.507795503121,6763.533761299942,4756.416441866607,4783.037704172078,13098.23887044552,30658.164926278932,18705.906218705775,15194.201921161846,4777.139491444861,16000.04790927847,11064.975309699697,4778.241040759544,4777.244311496612,43382.2720033058,0.0,2392.9173520796135,4774.190750225711,0.0,0.0,0.0,450.77486507185586,5573.546458479954,0.0,0.0,0.0,4758.075138749063
82,5.298644622419926e7,0.0,5.298054440635098e7,5.298157061464889e7,5.298222397142691e7,5.298171504606657e7,5.297778436044119e7,5.2980774910450764e7,5.29899600634214e7,5.298385026681025e7,5.2977237794467136e7,5.2982736392420314e7,5.2982653940246634e7,5.2980348338877656e7,5.298629499306167e7,5.298141064762575e7,5.294569361267439e7,5.2966996034906395e7,5.2990577805789e7,5.296838738796021e7,5.2996575408757046e7,5.297981057920616e7,5.2867025744739495e7,5.29672487577058e7,5.2872183405318566e7,5.298883921853345e7,5.297714030894872e7,5.297459854050521e7,5.294962596355844e7,5.298100512569513e7,5.2962972153844364e7,82.59497745539299,25.032913509447283,3381.8109225284106,806.9469378250609,4037.8410417347022,78.67254759585596,139.77605800918462,65.65968222183159,266.4951356344894,347.33091038997935,260.8941171746524,302.4269953703137,197.6536419871162,8.19150682394602,457.7403353744376,8.508661858349148,8.203328927892926,420.86681088261923,28.995420482467313,30.1258923361208,8.260282028644752,8.431236742910327,1143.717701511731,7.288331375846633,6.806935508729991,441.43312137196506,283.4026344675507,288.71866078116363,316.50160826529765,197.02703790586094,2296.674397092009,3550.4449623208197,0.0,19463.91575939872,4774.12523995786,4756.857704912181,11987.671661995284,6762.058125627782,4755.17822173569,4782.812989096263,13097.936788917988,30657.981532585414,18705.355009020357,15193.681944450436,4775.933649009969,16000.08019282024,11064.138690200352,4777.45076380682,4776.286802054789,43381.61346688711,0.0,2392.7269398104336,4773.535716322094,0.0,0.0,0.0,449.38880888358375,5572.032444579103,0.0,0.0,0.0,4754.56660801216
83,5.298590399049798e7,0.0,5.298303215860702e7,5.29820962557419e7,5.298310233452065e7,5.2983503798454046e7,5.298040991191184e7,5.2981354467880815e7,5.29865401953901e7,5.29840464208481e7,5.298126154664123e7,5.298318189082458e7,5.2984624405429736e7,5.298161008326907e7,5.298369903790491e7,5.298210178253961e7,5.295227526881838e7,5.2971678972552665e7,5.298220328850168e7,5.2964212574815266e7,5.299701062806402e7,5.298242764466705e7,5.290210530788303e7,5.296888016373081e7,5.2894057221989445e7,5.29897652967013e7,5.297832959493011e7,5.297706558584305e7,5.295651302418643e7,5.298103860014369e7,5.296632404623459e7,82.41196449135583,25.126890767539074,3380.217439229221,806.2585952616726,4039.2158648797763,78.13768329369721,138.11053179212414,65.58373326339586,267.4758218009016,347.4101062997725,262.04814431537824,303.1347868674483,198.16816964208704,8.799807361580333,456.1509778089037,9.361457715998842,8.805083515803895,420.5677905574594,29.04587592954001,30.676408843750366,8.596643060133475,8.919835765767708,1142.6790653386902,7.570316965395686,7.071348044195694,439.29542749114194,280.31284954899735,281.37436958804346,306.140429951498,191.44961765111577,2286.297178722722,3549.775141693846,0.0,19463.436024077662,4773.431102668227,4757.01178124028,11987.367261086141,6761.973432539203,4755.34619838139,4782.456633137078,13097.213734300793,30658.270004727896,18704.801814911145,15193.306805674312,4775.258190462303,15999.521029838645,11063.37791019981,4776.760845073818,4775.576668182802,43381.31702636445,0.0,2393.01873197432,4773.049844223702,0.0,0.0,0.0,449.0019765401826,5570.596705876105,0.0,0.0,0.0,4751.433356309066
84,5.29859716018506e7,0.0,5.298552755094411e7,5.298262784206399e7,5.298398183835232e7,5.29852968485043e7,5.298303689632969e7,5.29819347958112e7,5.29868653164051e7,5.2984690659433685e7,5.29853207681131e7,5.2983986469041914e7,5.297993296972979e7,5.298307145304015e7,5.298461861682597e7,5.298376923424576e7,5.296721983138778e7,5.297637837183697e7,5.298771758316138e7,5.297055321730524e7,5.299744751873356e7,5.298504556836026e7,5.293718346980235e7,5.297586959078964e7,5.292919702832961e7,5.299069164064318e7,5.2980056332914375e7,5.297954048094661e7,5.296341940879987e7,5.298121890670658e7,5.296972020086835e7,79.4835470877467,22.947912958064954,3376.1138515411953,803.9308285869519,4041.285705381436,76.7000612915269,136.54486442229882,65.26072986810433,265.4427201433661,344.7398094047936,260.66629937970816,300.7054617681615,196.4757329276973,8.352200968418549,452.492553227987,8.998934236990443,8.388123313929427,417.04865626459826,30.343070655051143,30.411466036975902,8.236836332969071,8.273543437354949,1139.11585516812,7.474561203355488,6.883721997374151,434.1341011210069,275.8935007652396,274.773287035858,302.0216422987289,185.13256894688442,2282.790123561771,3549.3808914008205,0.0,19464.443682612473,4773.383531468988,4759.091109792802,11988.99125424058,6763.9444403709285,4756.69088520834,4781.829067639181,13096.074737490202,30658.762201390527,18703.54081505503,15192.284385985404,4774.660930773043,15999.938754536068,11062.58945502737,4776.0052361376365,4774.860206870477,43380.01999463658,0.0,2393.4328353974506,4772.946275855978,0.0,0.0,0.0,448.6004401367477,5569.774184231906,0.0,0.0,0.0,4750.1600150079785
85,5.2986363158097185e7,0.0,5.298802920033935e7,5.2983163817501545e7,5.2984861985637926e7,5.298709216816535e7,5.298566509122769e7,5.298251607117745e7,5.298943597262672e7,5.298615382182338e7,5.298986920119626e7,5.298626102728658e7,5.298393881858345e7,5.298456294188254e7,5.298640834803952e7,5.298609006170199e7,5.2982272654597305e7,5.298117327409028e7,5.299322000535221e7,5.2976952646001704e7,5.299788721758692e7,5.29876681911278e7,5.297226452292604e7,5.298338059423574e7,5.2964635440728836e7,5.299162079644514e7,5.298179275605324e7,5.298201913490431e7,5.297032866912342e7,5.29814065092502e7,5.297311950856328e7,78.28555814688151,21.949604804438962,3374.989729837127,803.1036985436315,8440.316210779982,79.73552000704592,139.8262529392802,70.36739721946608,263.55920896419155,344.3666556299481,260.2150366831857,300.02899141730467,195.4866579384087,8.059008289566052,453.8378011262308,8.738316684662292,8.141800143194569,416.0502926569249,30.523008023597527,31.137964058393106,8.176029686587622,8.003174547570982,1140.9086174710387,7.497594962792297,6.993786130385576,432.33282891678056,274.93407486190955,274.2135136330754,300.6547837604298,184.21219580838206,2286.429126003429,3550.5166439554605,0.0,19467.85172188596,4775.174038043787,4769.4131793510915,11995.088261953138,6770.134714585475,4764.69723603757,4782.57581478799,13098.205341025341,30660.29243186441,18706.114497370014,15194.673546946175,4776.328947169359,16002.378014071835,11065.19575605354,4777.881343331684,4776.543405431867,43383.11781651028,0.0,2394.748811225252,4776.072190345965,0.0,0.0,0.0,449.5152678748486,5571.786586069328,0.0,0.0,0.0,4752.434368021635
86,5.298676182851991e7,0.0,5.299053369612774e7,5.298370182373991e7,5.298574244903651e7,5.298888802679871e7,5.298829371139422e7,5.298309775699427e7,5.2992286730373256e7,5.2987624633336306e7,5.299442466206765e7,5.2988540709096216e7,5.298795129405309e7,5.298605794093338e7,5.298820602331828e7,5.298841452123184e7,5.299732905769262e7,5.298597175647149e7,5.299850931647164e7,5.298302393024542e7,5.2998323235191464e7,5.299029164934108e7,5.300734718381264e7,5.299088635005249e7,5.300007206447344e7,5.299255110858223e7,5.29835307411181e7,5.298449893108735e7,5.297723900977833e7,5.29815958473948e7,5.297651964225178e7,101.94343850389565,26.311950730172914,3470.0732350926783,939.8113826866839,16600.82011101813,129.84974197363175,285.3515463440427,146.96095743205788,269.16543262920436,364.50259781386694,274.81841727614943,332.05416259557387,216.74660586988918,8.488295301572554,490.8451658121257,9.107207686942207,8.54377216844668,461.78469510955995,31.029859062868564,29.125055626288148,7.455679383821873,8.195519395909962,2892.5711552054922,6.7316747418247855,6.970619293405027,747.3887454316028,377.6612096271036,502.5232568570127,611.7210156094512,326.17574365127086,6152.068566106818,3561.314565912902,0.0,19491.962639713423,4803.476917810543,4834.1900971446985,12016.454491707922,6808.931748023158,4829.678249241298,4787.077071524941,13108.449152868763,30671.58438847082,18723.194862263663,15206.201999704263,4790.894823834354,16015.97549684827,11081.596827200228,4789.8695580822805,4791.7574579989,43384.86042901864,0.0,2395.2208867861414,4795.754799653157,0.0,0.0,0.0,477.61009395764313,5602.177668165601,0.0,0.0,0.0,4798.935755673857
87,5.298714966775796e7,0.0,5.2993034809302434e7,5.298423758842605e7,5.298662164275358e7,5.2990680825126305e7,5.299092065613534e7,5.298367844335556e7,5.2992353211807884e7,5.2988956184408315e7,5.299892052220822e7,5.299081159466212e7,5.299191351835223e7,5.298754440789356e7,5.2989990777649485e7,5.2990736166662544e7,5.301238006444537e7,5.299076236351259e7,5.29955932952486e7,5.298941395683409e7,5.2998758786239944e7,5.299291311183181e7,5.304242906315972e7,5.299831344398043e7,5.303550949766927e7,5.299348025682052e7,5.298526713876614e7,5.298697781784179e7,5.298414827422802e7,5.298178328368443e7,5.297991896715044e7,100.84719846489304,25.131125890403794,3470.6041523109775,939.6246638024368,16603.71653500384,128.48456898857816,284.00026841662765,147.5604490902594,268.4856206098961,363.80065898534235,274.33456627732903,331.76410341097744,215.38850556815422,8.26256832905845,492.4306387718353,9.076452596093485,8.410255516267906,461.10915429235735,31.573567283493617,28.13126953959357,6.90886238926855,7.878744013264345,2935.0099607231114,6.3102642241605436,6.746417865339801,745.9777048352267,377.5504914159081,503.18413680775313,610.8269066545449,326.92453755982655,6154.6223467958425,3562.583913389105,0.0,19494.783996046357,4805.784088490378,4836.0907454421995,12018.329647499693,6811.070064397324,4831.9864007726455,4787.88374523266,13109.760029537118,30673.321189101545,18725.180630505383,15207.586026953262,4792.246572004345,16017.495841183478,11084.93398461575,4791.6771329166095,4793.2324902587,43383.57303087131,0.0,2395.5849899903938,4797.790193363593,0.0,0.0,0.0,478.5227128429319,5604.79292109955,0.0,0.0,0.0,4801.917275787967
