commodity,zone,resource_id,component_id,resource_type,component_type,capacity,new_capacity,retired_capacity,retrofitted_capacity,existing_capacity
Cement,Region13Fujian_oxyfuelcement_transforms_cement_Region13Fujian,Region13Fujian_oxyfuelcement,Region13Fujian_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region14Jiangxi_oxyfuelcement_transforms_cement_Region14Jiangxi,Region14Jiangxi_oxyfuelcement,Region14Jiangxi_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region15Shandong_oxyfuelcement_transforms_cement_Region15Shandong,Region15Shandong_oxyfuelcement,Region15Shandong_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region16Henan_oxyfuelcement_transforms_cement_Region16Henan,Region16Henan_oxyfuelcement,Region16Henan_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region17Hubei_oxyfuelcement_transforms_cement_Region17Hubei,Region17Hubei_oxyfuelcement,Region17Hubei_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region18Hunan_oxyfuelcement_transforms_cement_Region18Hunan,Region18Hunan_oxyfuelcement,Region18Hunan_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region19Guangdong_oxyfuelcement_transforms_cement_Region19Guangdong,Region19Guangdong_oxyfuelcement,Region19Guangdong_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region20Guangxi_oxyfuelcement_transforms_cement_Region20Guangxi,Region20Guangxi_oxyfuelcement,Region20Guangxi_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region21Hainan_oxyfuelcement_transforms_cement_Region21Hainan,Region21Hainan_oxyfuelcement,Region21Hainan_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region22Chongqing_oxyfuelcement_transforms_cement_Region22Chongqing,Region22Chongqing_oxyfuelcement,Region22Chongqing_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region23Sichuan_oxyfuelcement_transforms_cement_Region23Sichuan,Region23Sichuan_oxyfuelcement,Region23Sichuan_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region24Guizhou_oxyfuelcement_transforms_cement_Region24Guizhou,Region24Guizhou_oxyfuelcement,Region24Guizhou_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region25Yunnan_oxyfuelcement_transforms_cement_Region25Yunnan,Region25Yunnan_oxyfuelcement,Region25Yunnan_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region26Tibet_oxyfuelcement_transforms_cement_Region26Tibet,Region26Tibet_oxyfuelcement,Region26Tibet_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region27Shaanxi_oxyfuelcement_transforms_cement_Region27Shaanxi,Region27Shaanxi_oxyfuelcement,Region27Shaanxi_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region28Gansu_oxyfuelcement_transforms_cement_Region28Gansu,Region28Gansu_oxyfuelcement,Region28Gansu_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region29Qinghai_oxyfuelcement_transforms_cement_Region29Qinghai,Region29Qinghai_oxyfuelcement,Region29Qinghai_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region30Ningxia_oxyfuelcement_transforms_cement_Region30Ningxia,Region30Ningxia_oxyfuelcement,Region30Ningxia_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
Cement,Region31Xinjiang_oxyfuelcement_transforms_cement_Region31Xinjiang,Region31Xinjiang_oxyfuelcement,Region31Xinjiang_oxyfuelcement_cement_edge,CementPlant{Coal},UnidirectionalEdge{Cement},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region1Beijing_bfbofccs_transforms_crudesteel_Region1Beijing,Region1Beijing_bfbofccs,Region1Beijing_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005142203638949178,0.0005142203638949178,0.0,0.0,0.0
CrudeSteel,Region2Tianjin_bfbofccs_transforms_crudesteel_Region2Tianjin,Region2Tianjin_bfbofccs,Region2Tianjin_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005198119766224756,0.0005198119766224756,0.0,0.0,0.0
CrudeSteel,Region3Hebei_bfbofccs_transforms_crudesteel_Region3Hebei,Region3Hebei_bfbofccs,Region3Hebei_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005148170017053806,0.0005148170017053806,0.0,0.0,0.0
CrudeSteel,Region4Shanxi_bfbofccs_transforms_crudesteel_Region4Shanxi,Region4Shanxi_bfbofccs,Region4Shanxi_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005279863097374171,0.0005279863097374171,0.0,0.0,0.0
CrudeSteel,Region5Innermongolia_bfbofccs_transforms_crudesteel_Region5Innermongolia,Region5Innermongolia_bfbofccs,Region5Innermongolia_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005233428207208283,0.0005233428207208283,0.0,0.0,0.0
CrudeSteel,Region6Liaoning_bfbofccs_transforms_crudesteel_Region6Liaoning,Region6Liaoning_bfbofccs,Region6Liaoning_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005207554485731859,0.0005207554485731859,0.0,0.0,0.0
CrudeSteel,Region7Jilin_bfbofccs_transforms_crudesteel_Region7Jilin,Region7Jilin_bfbofccs,Region7Jilin_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005171309188939014,0.0005171309188939014,0.0,0.0,0.0
CrudeSteel,Region8Heilongjiang_bfbofccs_transforms_crudesteel_Region8Heilongjiang,Region8Heilongjiang_bfbofccs,Region8Heilongjiang_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005144653231931745,0.0005144653231931745,0.0,0.0,0.0
CrudeSteel,Region9Shanghai_bfbofccs_transforms_crudesteel_Region9Shanghai,Region9Shanghai_bfbofccs,Region9Shanghai_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005262255996646034,0.0005262255996646034,0.0,0.0,0.0
CrudeSteel,Region10Jiangsu_bfbofccs_transforms_crudesteel_Region10Jiangsu,Region10Jiangsu_bfbofccs,Region10Jiangsu_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005088216697162489,0.0005088216697162489,0.0,0.0,0.0
CrudeSteel,Region11Zhejiang_bfbofccs_transforms_crudesteel_Region11Zhejiang,Region11Zhejiang_bfbofccs,Region11Zhejiang_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005086774926120985,0.0005086774926120985,0.0,0.0,0.0
CrudeSteel,Region12Anhui_bfbofccs_transforms_crudesteel_Region12Anhui,Region12Anhui_bfbofccs,Region12Anhui_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005092122247478689,0.0005092122247478689,0.0,0.0,0.0
CrudeSteel,Region13Fujian_bfbofccs_transforms_crudesteel_Region13Fujian,Region13Fujian_bfbofccs,Region13Fujian_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005318439987691534,0.0005318439987691534,0.0,0.0,0.0
CrudeSteel,Region14Jiangxi_bfbofccs_transforms_crudesteel_Region14Jiangxi,Region14Jiangxi_bfbofccs,Region14Jiangxi_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region15Shandong_bfbofccs_transforms_crudesteel_Region15Shandong,Region15Shandong_bfbofccs,Region15Shandong_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005366878633157311,0.0005366878633157311,0.0,0.0,0.0
CrudeSteel,Region16Henan_bfbofccs_transforms_crudesteel_Region16Henan,Region16Henan_bfbofccs,Region16Henan_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005235404430022039,0.0005235404430022039,0.0,0.0,0.0
CrudeSteel,Region17Hubei_bfbofccs_transforms_crudesteel_Region17Hubei,Region17Hubei_bfbofccs,Region17Hubei_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005242631291501284,0.0005242631291501284,0.0,0.0,0.0
CrudeSteel,Region18Hunan_bfbofccs_transforms_crudesteel_Region18Hunan,Region18Hunan_bfbofccs,Region18Hunan_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005477783230799734,0.0005477783230799734,0.0,0.0,0.0
CrudeSteel,Region19Guangdong_bfbofccs_transforms_crudesteel_Region19Guangdong,Region19Guangdong_bfbofccs,Region19Guangdong_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005238060376725378,0.0005238060376725378,0.0,0.0,0.0
CrudeSteel,Region20Guangxi_bfbofccs_transforms_crudesteel_Region20Guangxi,Region20Guangxi_bfbofccs,Region20Guangxi_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005224900983232895,0.0005224900983232895,0.0,0.0,0.0
CrudeSteel,Region22Chongqing_bfbofccs_transforms_crudesteel_Region22Chongqing,Region22Chongqing_bfbofccs,Region22Chongqing_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005262873763802598,0.0005262873763802598,0.0,0.0,0.0
CrudeSteel,Region23Sichuan_bfbofccs_transforms_crudesteel_Region23Sichuan,Region23Sichuan_bfbofccs,Region23Sichuan_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005073638191983142,0.0005073638191983142,0.0,0.0,0.0
CrudeSteel,Region24Guizhou_bfbofccs_transforms_crudesteel_Region24Guizhou,Region24Guizhou_bfbofccs,Region24Guizhou_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region25Yunnan_bfbofccs_transforms_crudesteel_Region25Yunnan,Region25Yunnan_bfbofccs,Region25Yunnan_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005217035962976551,0.0005217035962976551,0.0,0.0,0.0
CrudeSteel,Region27Shaanxi_bfbofccs_transforms_crudesteel_Region27Shaanxi,Region27Shaanxi_bfbofccs,Region27Shaanxi_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005300258264874276,0.0005300258264874276,0.0,0.0,0.0
CrudeSteel,Region28Gansu_bfbofccs_transforms_crudesteel_Region28Gansu,Region28Gansu_bfbofccs,Region28Gansu_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.000507299697727093,0.000507299697727093,0.0,0.0,0.0
CrudeSteel,Region29Qinghai_bfbofccs_transforms_crudesteel_Region29Qinghai,Region29Qinghai_bfbofccs,Region29Qinghai_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005150370457258667,0.0005150370457258667,0.0,0.0,0.0
CrudeSteel,Region30Ningxia_bfbofccs_transforms_crudesteel_Region30Ningxia,Region30Ningxia_bfbofccs,Region30Ningxia_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005331381466360671,0.0005331381466360671,0.0,0.0,0.0
CrudeSteel,Region31Xinjiang_bfbofccs_transforms_crudesteel_Region31Xinjiang,Region31Xinjiang_bfbofccs,Region31Xinjiang_bfbofccs_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005166445053757066,0.0005166445053757066,0.0,0.0,0.0
CrudeSteel,Region1Beijing_drieaf_transforms_crudesteel_Region1Beijing,Region1Beijing_drieaf,Region1Beijing_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region2Tianjin_drieaf_transforms_crudesteel_Region2Tianjin,Region2Tianjin_drieaf,Region2Tianjin_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region3Hebei_drieaf_transforms_crudesteel_Region3Hebei,Region3Hebei_drieaf,Region3Hebei_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region4Shanxi_drieaf_transforms_crudesteel_Region4Shanxi,Region4Shanxi_drieaf,Region4Shanxi_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region5Innermongolia_drieaf_transforms_crudesteel_Region5Innermongolia,Region5Innermongolia_drieaf,Region5Innermongolia_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region6Liaoning_drieaf_transforms_crudesteel_Region6Liaoning,Region6Liaoning_drieaf,Region6Liaoning_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region7Jilin_drieaf_transforms_crudesteel_Region7Jilin,Region7Jilin_drieaf,Region7Jilin_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region8Heilongjiang_drieaf_transforms_crudesteel_Region8Heilongjiang,Region8Heilongjiang_drieaf,Region8Heilongjiang_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region9Shanghai_drieaf_transforms_crudesteel_Region9Shanghai,Region9Shanghai_drieaf,Region9Shanghai_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region10Jiangsu_drieaf_transforms_crudesteel_Region10Jiangsu,Region10Jiangsu_drieaf,Region10Jiangsu_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region11Zhejiang_drieaf_transforms_crudesteel_Region11Zhejiang,Region11Zhejiang_drieaf,Region11Zhejiang_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region12Anhui_drieaf_transforms_crudesteel_Region12Anhui,Region12Anhui_drieaf,Region12Anhui_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region13Fujian_drieaf_transforms_crudesteel_Region13Fujian,Region13Fujian_drieaf,Region13Fujian_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region14Jiangxi_drieaf_transforms_crudesteel_Region14Jiangxi,Region14Jiangxi_drieaf,Region14Jiangxi_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region15Shandong_drieaf_transforms_crudesteel_Region15Shandong,Region15Shandong_drieaf,Region15Shandong_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region16Henan_drieaf_transforms_crudesteel_Region16Henan,Region16Henan_drieaf,Region16Henan_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region17Hubei_drieaf_transforms_crudesteel_Region17Hubei,Region17Hubei_drieaf,Region17Hubei_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region18Hunan_drieaf_transforms_crudesteel_Region18Hunan,Region18Hunan_drieaf,Region18Hunan_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region19Guangdong_drieaf_transforms_crudesteel_Region19Guangdong,Region19Guangdong_drieaf,Region19Guangdong_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region20Guangxi_drieaf_transforms_crudesteel_Region20Guangxi,Region20Guangxi_drieaf,Region20Guangxi_drieaf_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
